"","TSE_code","year","company","date","market","TSE_name","TEJ_name2","TEJ_code2","TEJ_name1","TEJ_code1","BTE","CTP_GAAP","CTP_IFRS_CFI","CTP_IFRS_CFO","CTP_IFRS_CFF","PTEBX","EBIT","OERD","OEPRO","NetSales","employee","PB","FA","Land","LandR","GrossSales","TA","TL","INTAN","QUICK","InvIn","InvLoss","OUTINSTI","RELATIN","RELATOUT","FAMILY","FAMILY2"
"2084","M9900",2006,"1584 精剛",2006-12-29,"OTC","其他","不銹鋼","M20A6","金屬基本","M20A",5130,12936,NA,NA,NA,106317,118045,85886,43258,906457,109,2.68,212161,149175,0,913070,926573,323942,1890,126.41,0,873,70.85,NA,5,"F","單一家族主導"
"2085","M9900",2006,"2062 橋椿",2006-12-29,"TSE","其他","五金及家具","M99B","五金及家具","M99B",216167,173230,NA,NA,NA,955054,999590,15552,149813,4107964,4865,2.74,2569506,119064,0,4182485,5275049,2266712,64932,54.65,0,0,66.32,100,1,"F","單一家族主導"
"2086","M9900",2006,"2221 大甲",2006-12-29,"OTC","其他","鋼管","M20A7","金屬基本","M20A",40797,29031,NA,NA,NA,138527,141562,15685,35897,829206,345,1.72,372178,41556,21253,832218,1158059,512213,13628,75.99,0,0,16.35,0,1,"F","單一家族主導"
"2087","M9900",2006,"2348 海悅",2006-12-29,"TSE","其他","建設","M25A","建設","M25A",58218,0,NA,NA,NA,-14003,35948,0,NA,1246845,9,3.16,292,0,0,1254577,2595420,1087470,1166,31.11,0,0,20.38,73,0,"M","專業經理人治理"
"2088","M9900",2006,"2514 龍邦",2006-12-29,"TSE","其他","建設","M25A","建設","M25A",-61770,203984,NA,NA,NA,801748,896877,978,1500274,59084516,1574,0.72,3538687,1099402,338972,59084516,217834482,202505179,2122020,465.55,-245082,0,18.64,0,9,"F","單一家族主導"
"2089","M9900",2006,"2640 大車隊",2006-12-29,"OTC","其他","汽車陸運業","M26B","汽車陸運業","M26B",NA,NA,NA,NA,NA,-30827,NA,NA,NA,122859,NA,NA,56609,NA,NA,NA,224322,61348,34236,NA,NA,NA,NA,NA,NA,NA,NA
"2090","M9900",2006,"2904 匯僑",2006-12-29,"TSE","其他","貿易業","M29B","貿易業","M29B",3899,2863,NA,NA,NA,37831,62151,0,10276,333168,53,0.78,913378,0,0,333168,1114956,434080,0,47.33,0,0,56.26,0,78,"F","單一家族主導"
"2091","M9900",2006,"3040 遠見",2006-12-29,"TSE","其他","其他電子","M23Z","其他電子","M23Z",-14083,177,NA,NA,NA,-6044,13137,88891,193410,906798,709,0.91,1146012,84179,0,939731,3073583,738642,16832,78.95,-17832,0,30.22,52,25,"M","專業經理人治理"
"2092","M9900",2006,"3252 海灣",2006-12-29,"OTC","其他","建設","M25A","建設","M25A",10685,967,NA,NA,NA,-7976,1802,34333,0,2627309,302,1.5,178174,0,0,2652414,1449471,684998,0,41.15,0,0,47.77,0,0,"M","專業經理人治理"
"2093","M9900",2006,"3284 太普高",2006-12-29,"OTC","其他","印刷","M99C","印刷","M99C",-3999,1395,NA,NA,NA,2347,13910,8430,41955,743766,147,0.77,505136,115315,0,758316,955110,481369,6262,56.3,0,0,28.99,0,0,"F","單一家族主導"
"2094","M9900",2006,"4430 耀億",2006-12-29,"OTC","其他","其他紡織","M14Z","其他紡織","M14Z",9137,1388,NA,NA,NA,46665,48776,8938,27428,481226,236,NA,235090,20124,10642,484870,549940,243343,6861,60.58,0,0,NA,NA,NA,NA,NA
"2095","M9900",2006,"4529 昶洧",2006-12-29,"OTC","其他","工具機","M15A1","機械業","M15A",6786,2826,NA,NA,NA,10378,14179,24375,21003,875502,236,0.8,391081,118518,0,880628,1036890,447423,8233,115.17,0,4349,47.87,28,54,"F","單一家族主導"
"2096","M9900",2006,"4536 拓凱",2006-12-29,"TSE","其他","其他製造業","M99ZC","其他","M99Z",32010,NA,NA,NA,NA,88090,NA,NA,NA,1311358,NA,NA,71125,NA,NA,NA,1026549,572249,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","M9900",2006,"5306 桂盟",2006-12-29,"OTC","其他","自行車組件","M15E","自行車組件","M15E",37328,1460,NA,NA,NA,-172539,-168689,41311,64152,680296,286,0.72,66850,12363,0,683958,817101,154619,3,228.63,0,45341,4.73,5,25,"M","專業經理人治理"
"2098","M9900",2006,"5312 寶島科",2006-12-29,"OTC","其他","醫療耗材","M17G","醫療耗材","M17G",56457,49027,NA,NA,NA,231082,231364,0,907575,1625854,774,2.06,88559,0,0,1629682,1440150,577722,0,103.49,-62685,0,41.93,65,0,"A","共治型態"
"2099","M9900",2006,"5395 圓方",2006-12-29,"OTC","其他","建設","M25A","建設","M25A",42,42,NA,NA,NA,-89523,-88414,936,12043,26613,346,2.48,201226,0,0,27200,468598,212796,4006,67.57,0,0,15.74,16,41,"F","單一家族主導"
"2100","M9900",2006,"5530 龍巖",2006-12-29,"OTC","其他","其他服務","M99ZX","其他","M99Z",2179,2802,NA,NA,NA,213021,213021,0,23952,1067252,39,1.65,3086,0,0,1067252,2087994,739035,0,39.24,0,0,47.9,0,0,"F","單一家族主導"
"2101","M9900",2006,"6179 亞通",2006-12-29,"OTC","其他","工程承攬","M25C","工程承攬","M25C",54440,22622,NA,NA,NA,92967,93706,101912,58322,776850,201,1.55,314814,92575,0,782526,1047992,126887,0,418.92,0,0,17.14,NA,26,"F","單一家族主導"
"2102","M9900",2006,"6184 大豐電",2006-12-29,"TSE","其他","有線電視","M99G","有線電視","M99G",56567,64062,NA,NA,NA,296516,296516,0,26869,581574,70,1.95,170997,0,0,581574,1338950,142292,0,442.37,-63587,0,38.76,NA,1,"A","共治型態"
"2103","M9900",2006,"6236 康呈",2006-12-29,"OTC","其他","生物科技","M17H","生物科技","M17H",0,204,NA,NA,NA,-129933,-128260,59534,13856,326134,33,1.94,4255,0,0,328760,147436,23394,8433,425.9,0,0,28.55,0,0,"F","單一家族主導"
"2104","M9900",2006,"6294 智基",2006-12-29,"OTC","其他","其他服務","M99ZX","其他","M99Z",1610,1610,NA,NA,NA,-242018,-231011,69820,49940,1033671,60,1.08,136060,60592,0,1072659,699984,509141,0,49.9,-1758,0,34.61,0,6,"M","專業經理人治理"
"2105","M9900",2006,"6504 南六",2006-12-29,"TSE","其他","不織布","M14F","不織布","M14F",29836,15568,NA,NA,NA,73574,90394,35388,106033,1534318,210,1.8,629770,37480,11264,1539772,1474376,854671,14761,101.87,0,0,31.4,0,0,"F","單一家族主導"
"2106","M9900",2006,"6803 崑鼎",2006-12-29,"OTC","其他","廢棄物處理","M99L2","資源回收","M99L",8120,8341,NA,NA,NA,25227,25227,0,0,636995,50,NA,33128,0,0,636995,495357,226531,3053,250.19,0,0,NA,NA,NA,NA,NA
"2107","M9900",2006,"8033 雷虎",2006-12-29,"TSE","其他","其他製造業","M99ZC","其他","M99Z",58318,128185,NA,NA,NA,269720,280469,54864,201715,1719863,877,2.51,292269,7151,14126,1740672,1638887,464555,185650,189.95,0,0,21.27,0,32,"F","單一家族主導"
"2108","M9900",2006,"8341 日友",2006-12-29,"TSE","其他","廢棄物處理","M99L2","資源回收","M99L",-541,0,NA,NA,NA,-34441,-24718,0,5493,250319,172,NA,516559,121322,0,250319,912497,312312,29118,75.13,0,417,51.94,13,78,"F","單一家族主導"
"2109","M9900",2006,"8390 金益鼎",2006-12-29,"OTC","其他","貴金屬回收","M99L1","資源回收","M99L",7349,10054,NA,NA,NA,79639,81378,2167,15568,442410,109,2.44,218193,55024,0,443057,534572,172583,0,81.2,0,0,19.78,3,1,"F","單一家族主導"
"2110","M9900",2006,"8401 白紗科",2006-12-29,"OTC","其他","印刷","M99C","印刷","M99C",18079,8052,NA,NA,NA,78667,85715,6774,77575,809159,306,NA,303858,49228,0,815230,586470,335070,5114,108.58,0,0,NA,NA,NA,NA,NA
"2111","M9900",2006,"8420 明揚",2006-12-29,"OTC","其他","高爾夫球頭","M99Z2","其他","M99Z",NA,NA,NA,NA,NA,-7376,NA,NA,NA,12766,NA,NA,231573,NA,NA,12766,413390,70766,68887,NA,NA,NA,NA,NA,NA,NA,NA
"2112","M9900",2006,"8421 旭源",2006-12-29,"OTC","其他","塑膠製品","M13B","塑膠製品","M13B",NA,NA,NA,NA,NA,3597,NA,NA,NA,339970,NA,NA,43440,NA,NA,339970,211833,168158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","M9900",2006,"8422 可寧衛",2006-12-29,"TSE","其他","廢棄物處理","M99L2","資源回收","M99L",12891,NA,NA,NA,NA,88846,NA,NA,NA,300781,NA,NA,256835,NA,NA,NA,402656,89464,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","M9900",2006,"8435 鉅邁",2006-12-29,"OTC","其他","廢棄物處理","M99L2","資源回收","M99L",23599,NA,NA,NA,NA,81448,NA,NA,NA,316151,NA,NA,102346,NA,NA,NA,371553,74877,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","M9900",2006,"8905 裕國",2006-12-29,"OTC","其他","罐頭加工","M12A","罐頭加工","M12A",12727,7112,NA,NA,NA,107542,144754,0,165204,1971353,400,1,1574750,775325,0,1981330,3797322,2171920,0,55.8,0,0,72.13,NA,1,"F","單一家族主導"
"2116","M9900",2006,"8906 花王",2006-12-29,"OTC","其他","印刷","M99C","印刷","M99C",17,496,NA,NA,NA,5985,5985,481,14330,234457,110,0.59,369952,263501,0,234581,619657,67438,434,320.52,0,0,16.71,0,0,"F","單一家族主導"
"2117","M9900",2006,"8913 全銓",2006-12-29,"OTC","其他","租賃業","M28K","租賃業","M28K",-36,4689,NA,NA,NA,12676,12676,NA,NA,10095,6,1.07,106779,0,0,10095,330162,34546,0,691.6,0,0,65.54,0,2,"M","專業經理人治理"
"2118","M9900",2006,"8916 光隆",2006-12-29,"OTC","其他","其他紡織","M14Z","其他紡織","M14Z",6511,3371,NA,NA,NA,78341,139191,0,290225,4326823,3377,0.52,788582,142765,0,4340511,2699422,1156148,43447,74.16,0,0,24.38,1,6,"A","共治型態"
"2119","M9900",2006,"8921 沈氏",2006-12-29,"OTC","其他","印刷","M99C","印刷","M99C",11725,593,NA,NA,NA,42240,44443,2433,28333,926671,200,0.63,638867,117903,0,931230,1158348,373093,0,102.15,-421,0,48.21,27,2,"F","單一家族主導"
"2120","M9900",2006,"8924 大田",2006-12-29,"OTC","其他","高爾夫球頭","M99Z2","其他","M99Z",217694,276369,NA,NA,NA,958227,965533,107066,155291,6810592,9064,2.92,995057,49584,26181,6837475,4518340,1708669,26801,149.57,0,0,28.18,0,16,"F","單一家族主導"
"2121","M9900",2006,"8925 偉盟",2006-12-29,NA,"其他","其他水泥","M11C","其他水泥","M11C",22170,23511,NA,NA,NA,81269,99143,0,0,1818386,180,2.26,833910,345241,0,1823007,3139809,1173888,0,99.66,0,0,11.05,34,28,"F","單一家族主導"
"2122","M9900",2006,"8928 鉅明",2006-12-29,"OTC","其他","高爾夫球頭","M99Z2","其他","M99Z",15542,23029,NA,NA,NA,-5214,3381,33564,132129,1908827,1899,1.38,479914,87190,0,1933930,1407609,721192,10221,45.9,0,0,36.35,3,2,"F","單一家族主導"
"2123","M9900",2006,"8929 富堡",2006-12-29,"OTC","其他","不織布","M14F","不織布","M14F",0,14,NA,NA,NA,-20623,-1084,2542,94029,793707,207,0.84,377208,64531,2516,802909,622756,463562,416,28.96,0,0,16.7,19,8,"F","單一家族主導"
"2124","M9900",2006,"8932 宏大",2006-12-29,"OTC","其他","其他紡織","M14Z","其他紡織","M14Z",-957,0,NA,NA,NA,-47015,-27714,NA,NA,869409,812,0.92,553000,45626,0,869409,1040600,703765,26408,34.76,0,0,46.45,NA,3,"F","單一家族主導"
"2125","M9900",2006,"8933 愛地雅",2006-12-29,"OTC","其他","自行健行車","M99Z1","其他","M99Z",432,68268,NA,NA,NA,45345,92275,NA,NA,4494068,1834,0.85,734022,49023,61062,4503886,4236536,2735878,0,61.14,0,0,66.58,4,11,"F","單一家族主導"
"2126","M9900",2006,"8934 衡平",2006-12-29,"OTC","其他","物業管理","M25F","物業管理","M25F",1520,7624,NA,NA,NA,-122305,-115290,27251,63260,916501,1123,5.17,121035,0,0,959016,536933,493909,9130,34.07,0,0,74.21,99,0,"M","專業經理人治理"
"2127","M9900",2006,"8935 邦泰",2006-12-29,"OTC","其他","塑膠製品","M13B","塑膠製品","M13B",-4184,0,NA,NA,NA,40818,119324,39676,136558,6577950,1762,1.25,1101464,334791,0,6743607,5159172,3425787,0,101.48,0,0,5.84,0,4,"M","專業經理人治理"
"2128","M9900",2006,"8936 國統",2006-12-29,"OTC","其他","金屬製品","M20B","金屬製品","M20B",1431,2596,NA,NA,NA,37627,85253,1689,75903,1447334,625,0.54,988860,65648,38511,1447782,2881845,1892013,78475,36.54,0,0,3.07,0,0,"M","專業經理人治理"
"2129","M9900",2006,"8937 合騏",2006-12-29,"OTC","其他","汽車製造","M22A","汽車製造","M22A",-11715,2385,NA,NA,NA,8375,8542,18638,37852,747369,168,1.4,206029,108327,0,757489,1149611,140683,17309,508.14,0,3158,24.64,0,3,"F","單一家族主導"
"2130","M9900",2006,"8938 明安",2006-12-29,"OTC","其他","高爾夫球頭","M99Z2","其他","M99Z",106499,48449,NA,NA,NA,713566,739052,257344,224529,6732240,7736,2.32,1523019,138697,20845,6833964,4820910,2216761,95769,110.4,0,5769,29.58,77,0,"F","單一家族主導"
"2131","M9900",2006,"8942 森鉅",2006-12-29,"OTC","其他","塑膠加工","M13A8","石化","M13A",30188,24950,NA,NA,NA,214335,224781,630,114730,1237929,143,2.7,629421,307924,0,1267500,1646805,468972,0,103.12,-8320,0,14.38,2,56,"F","單一家族主導"
"2132","M9900",2006,"9902 台火",2006-12-29,"TSE","其他","其他製造業","M99ZC","其他","M99Z",4757,12104,NA,NA,NA,-15051,25038,NA,NA,33500,16,0.69,468403,12963,78750,33500,2401915,1288968,0,63.06,-10838,0,34.9,0,1,"F","單一家族主導"
"2133","M9900",2006,"9904 寶成",2006-12-29,"TSE","其他","鞋及旅行箱","M99K","鞋及旅行箱","M99K",711928,993389,NA,NA,NA,11553452,14202807,4426310,6175519,187494248,305059,1.18,55534443,2463191,248261,187957902,168268695,91478001,6930620,107.83,-1695225,0,63.67,25,4,"F","單一家族主導"
"2134","M9900",2006,"9905 大華",2006-12-29,"TSE","其他","金屬製品","M20B","金屬製品","M20B",136217,86091,NA,NA,NA,512677,517151,0,111326,4690360,888,1.14,1278758,59105,0,4736391,6025619,894053,86825,440.66,0,0,50.52,NA,5,"F","單一家族主導"
"2135","M9900",2006,"9907 統一實",2006-12-29,"TSE","其他","金屬製品","M20B","金屬製品","M20B",391013,173839,NA,NA,NA,1438592,2273128,0,1040576,22265245,2169,1.22,30680868,73474,541117,22343699,38148752,20604661,616488,17.57,0,0,66.42,22,35,"A","共治型態"
"2136","M9900",2006,"9910 豐泰",2006-12-29,"TSE","其他","鞋及旅行箱","M99K","鞋及旅行箱","M99K",243837,161790,NA,NA,NA,1397196,1505854,890198,2284766,24163896,55099,1.32,8204371,717901,135517,24165241,17632838,7149368,587558,102.74,0,30657,30.04,2,1,"F","單一家族主導"
"2137","M9900",2006,"9911 櫻花",2006-12-29,"TSE","其他","五金及家具","M99B","五金及家具","M99B",74673,0,NA,NA,NA,-40531,4586,67144,363651,3216055,1152,1.01,1252362,760876,0,3348148,4558838,1978423,94271,92.78,-152132,0,26.1,10,0,"F","單一家族主導"
"2138","M9900",2006,"9914 美利達",2006-12-29,"TSE","其他","自行健行車","M99Z1","其他","M99Z",277907,172440,NA,NA,NA,1014792,1041950,0,538354,8741804,2117,1.88,1059620,96812,340765,8804325,7558738,3407233,62157,75.02,-436090,0,26.09,9,79,"F","單一家族主導"
"2139","M9900",2006,"9917 中保",2006-12-29,"TSE","其他","保全業","M99I","保全業","M99I",569333,494127,NA,NA,NA,2240563,2246351,60941,588965,8946947,9269,2.9,4280180,1451998,0,8992842,12517935,3481347,120433,186.17,-97944,0,82.14,36,5,"F","單一家族主導"
"2140","M9900",2006,"9919 康那香",2006-12-29,"TSE","其他","不織布","M14F","不織布","M14F",53143,38497,NA,NA,NA,174318,214203,42504,441808,3864191,1170,1.12,3129456,458541,48342,3942314,5243951,2350090,29685,92.15,0,0,44.34,5,7,"F","單一家族主導"
"2141","M9900",2006,"9921 巨大",2006-12-29,"TSE","其他","自行健行車","M99Z1","其他","M99Z",347495,342160,NA,NA,NA,1351508,1587964,206769,2360176,26979582,6749,2.33,3383074,416123,0,27248622,17025964,10593821,277026,77.14,-743,0,53.14,12,47,"F","單一家族主導"
"2142","M9900",2006,"9924 福興",2006-12-29,"TSE","其他","五金及家具","M99B","五金及家具","M99B",65237,65767,NA,NA,NA,455653,460087,95778,210170,6501784,1767,1.37,1263222,186207,111076,6578319,5627223,1570240,21793,191.94,-202460,0,70.47,NA,3,"F","單一家族主導"
"2143","M9900",2006,"9925 新保",2006-12-29,"TSE","其他","保全業","M99I","保全業","M99I",317037,338454,NA,NA,NA,1286020,1311306,0,0,5603077,6439,1.64,2184166,776014,0,5649047,10099047,3289174,0,191.66,0,13469,62.56,0,7,"F","單一家族主導"
"2144","M9900",2006,"9927 泰銘",2006-12-29,"TSE","其他","鋁鋅","M20A5","金屬基本","M20A",199691,96458,NA,NA,NA,580465,617415,4601,91652,6323086,453,1.77,590438,135607,96360,6323086,3749579,1325977,8358,136.5,0,0,37.18,8,1,"F","單一家族主導"
"2145","M9900",2006,"9928 中視",2006-12-29,"TSE","其他","電視廣播","M99H","電視廣播","M99H",12069,11032,NA,NA,NA,-756061,-639754,0,160633,1753073,597,1.73,3365973,351170,1040170,1754262,6837743,4078462,365120,68.93,0,93,80.64,2,1,"F","單一家族主導"
"2146","M9900",2006,"9929 秋雨",2006-12-29,"TSE","其他","印刷","M99C","印刷","M99C",4684,4739,NA,NA,NA,-35061,39149,0,65334,1862795,651,0.52,2392433,413368,123959,1886532,3623981,2223271,46062,55.41,0,7659,1.13,0,2,"F","單一家族主導"
"2147","M9900",2006,"9930 中聯資",2006-12-29,"TSE","其他","其他水泥","M11C","其他水泥","M11C",189677,250200,NA,NA,NA,856025,856758,6089,277583,4356640,215,1.8,1831215,897731,0,4356640,4193005,784358,3920,189.77,-66433,0,79.12,60,28,"G","公股主導"
"2148","M9900",2006,"9933 中鼎",2006-12-29,"TSE","其他","工程承攬","M25C","工程承攬","M25C",275163,164727,NA,NA,NA,1233398,1343927,72820,0,33582145,7700,1.93,6357185,659278,0,33582145,33226672,23953958,211769,49.59,-122025,0,80.14,5,16,"M","專業經理人治理"
"2149","M9900",2006,"9934 成霖",2006-12-29,"TSE","其他","五金及家具","M99B","五金及家具","M99B",217693,195585,NA,NA,NA,795043,918641,276339,1574709,12810444,8681,1.59,1557501,4564,0,13818810,11195314,5272063,306536,112.38,0,0,64.3,76,28,"M","專業經理人治理"
"2150","M9900",2006,"9935 慶豐富",2006-12-29,"TSE","其他","五金及家具","M99B","五金及家具","M99B",42696,12584,NA,NA,NA,115641,216637,19721,278356,7587281,1052,0.65,1206306,191232,0,7690667,5355898,3439996,0,106.47,0,1166,25.58,27,10,"F","單一家族主導"
"2151","M9900",2006,"9938 百和",2006-12-29,"TSE","其他","其他紡織","M14Z","其他紡織","M14Z",45871,50822,NA,NA,NA,528909,571638,29771,680267,4839121,5004,1.75,3281128,172714,0,4996935,7026314,3149573,284972,114.28,-13050,0,27.98,NA,22,"F","單一家族主導"
"2152","M9900",2006,"9939 宏全",2006-12-29,"TSE","其他","塑膠製品","M13B","塑膠製品","M13B",5588,72517,NA,NA,NA,266073,549869,NA,NA,5382636,2029,1.18,7570570,246634,0,5382636,10862311,6609894,90071,41.77,0,14494,36.17,NA,2,"F","單一家族主導"
"2153","M9900",2006,"9940 信義",2006-12-29,"TSE","其他","仲介建經","M25D","仲介建經","M25D",411871,338125,NA,NA,NA,1687852,1687891,NA,NA,5893133,2676,4.7,640630,344035,0,6096130,6137397,2455579,83358,275.78,-13396,0,78.24,0,0,"F","單一家族主導"
"2154","M9900",2006,"9941 裕融",2006-12-29,"TSE","其他","租賃業","M28K","租賃業","M28K",185889,403757,NA,NA,NA,659835,773701,NA,NA,6076186,615,1.08,8679921,96046,0,6076186,28835551,24340908,307346,88.69,-9910,0,71.4,NA,NA,"F","單一家族主導"
"2155","M9900",2006,"9942 茂順",2006-12-29,"TSE","其他","汽車組件","M15D","汽車組件","M15D",52371,66155,NA,NA,NA,389482,390539,21387,89408,1690925,1048,2,845278,134342,48521,1716539,2078110,515053,15399,192.8,-6205,0,28.35,NA,32,"F","單一家族主導"
"2156","M9900",2006,"9944 新麗",2006-12-29,"TSE","其他","不織布","M14F","不織布","M14F",32873,33051,NA,NA,NA,249779,312716,84,146035,2852359,1522,1.69,1256704,30966,49630,2876954,4073123,2455571,73807,53.52,0,0,41.81,11,24,"F","單一家族主導"
"2157","M9900",2006,"9945 潤泰新",2006-12-29,"TSE","其他","建設","M25A","建設","M25A",288524,266774,NA,NA,NA,1954784,2156528,0,1473588,20807867,1800,1.92,5451858,311768,0,20807867,24197774,13104969,65684,38.77,-201137,0,57.56,15,0,"F","單一家族主導"
"2158","M9900",2006,"9955 佳龍",2006-12-29,"TSE","其他","貴金屬回收","M99L1","資源回收","M99L",61082,51111,NA,NA,NA,236874,238576,4021,10184,2442796,232,3.03,561766,121374,0,2442881,1667225,260074,14091,228.01,0,0,23.12,8,0,"F","單一家族主導"
"2159","M9900",2007,"1435 中福",2007-12-31,"TSE","其他","數據機","M23E1","網路設備","M23E",9886,0,NA,NA,NA,19912,32542,0,980,60280,23,1.19,574629,18303,465550,60280,1216871,599345,0,32.49,-5680,0,57.26,0,31,"F","單一家族主導"
"2160","M9900",2007,"1516 川飛",2007-12-31,"TSE","其他","其他製造業","M99ZC","其他","M99Z",-7129,607,NA,NA,NA,-176523,-172799,2234,32377,689492,960,0.95,320737,0,0,696927,1046435,408444,57779,93.48,0,9588,14.04,95,7,"F","單一家族主導"
"2161","M9900",2007,"1584 精剛",2007-12-31,"OTC","其他","不銹鋼","M20A6","金屬基本","M20A",17383,9710,NA,NA,NA,147227,157809,44732,44338,982547,130,1.91,420663,241861,0,1024048,1488264,570241,371,285.62,0,1867,56.16,NA,5,"F","單一家族主導"
"2162","M9900",2007,"2062 橋椿",2007-12-31,"TSE","其他","五金及家具","M99B","五金及家具","M99B",42300,201411,NA,NA,NA,681012,765864,31071,171493,6065581,5218,1.91,2676006,123512,0,6221837,5402249,1178624,83556,156.83,0,0,50.44,97,7,"F","單一家族主導"
"2163","M9900",2007,"2221 大甲",2007-12-31,"OTC","其他","鋼管","M20A7","金屬基本","M20A",28954,43788,NA,NA,NA,137598,146504,16981,34479,979613,378,1.4,499207,133742,21253,981898,1284993,494801,16769,59.53,0,0,87.42,0,0,"F","單一家族主導"
"2164","M9900",2007,"2348 海悅",2007-12-31,"TSE","其他","建設","M25A","建設","M25A",60739,4202,NA,NA,NA,122441,157026,0,NA,1429726,16,1.69,627,0,0,1436769,2021743,932012,959,19.79,-3686,0,50.8,99,0,"M","專業經理人治理"
